Country,Year,Defense_Percentage,Education_Percentage,Health_Percentage,Interest_Payments_Percentage,Total_Budget_Billions_USD,Infrastructure_Percentage,Agriculture_Percentage,State_Transfers_Percentage,Social_Welfare_Percentage,Administration_and_Others_Percentage,Defense_Amount_Billions_USD,Education_Amount_Billions_USD,Health_Amount_Billions_USD,Interest_Payments_Amount_Billions_USD,Infrastructure_Amount_Billions_USD,Agriculture_Amount_Billions_USD,State_Transfers_Amount_Billions_USD,Social_Welfare_Amount_Billions_USD,Administration_and_Others_Amount_Billions_USD
Egypt,1996,9.79,15.35,6.66,25.93,15.563,12.68,6.34,6.34,6.34,10.57,1.524,2.389,1.036,4.035,1.973,0.987,0.987,0.987,1.645
Egypt,1997,9.79,15.35,6.66,23.99,16.23,13.26,6.63,6.63,6.63,11.05,1.589,2.491,1.081,3.894,2.152,1.076,1.076,1.076,1.793
Egypt,1998,9.79,15.35,6.66,19.67,19.738,14.56,7.28,7.28,7.28,12.13,1.932,3.03,1.315,3.882,2.874,1.437,1.437,1.437,2.394
Egypt,1999,9.79,15.35,6.66,19.67,21.107,14.56,7.28,7.28,7.28,12.13,2.066,3.24,1.406,4.152,3.073,1.537,1.537,1.537,2.56
Egypt,2000,9.82,15.35,6.66,19.67,23.23,14.55,7.28,7.28,7.28,12.13,2.281,3.566,1.547,4.569,3.38,1.691,1.691,1.691,2.818
Egypt,2001,10.72,15.35,6.63,19.67,22.497,14.29,7.15,7.15,7.15,11.91,2.412,3.453,1.492,4.425,3.215,1.609,1.609,1.609,2.679
Egypt,2002,10.6,15.35,6.14,19.67,19.812,14.47,7.24,7.24,7.24,12.06,2.1,3.041,1.216,3.897,2.867,1.434,1.434,1.434,2.389
Egypt,2003,10.37,15.35,5.44,20.79,18.739,14.41,7.21,7.21,7.21,12.01,1.943,2.876,1.019,3.896,2.7,1.351,1.351,1.351,2.251
Egypt,2004,9.55,14.75,5.24,21.09,18.09,14.81,7.41,7.41,7.41,12.34,1.728,2.668,0.948,3.815,2.679,1.34,1.34,1.34,2.232
Egypt,2005,8.95,15.04,5.24,20.21,20.97,15.16,7.58,7.58,7.58,12.64,1.877,3.154,1.099,4.238,3.179,1.59,1.59,1.59,2.651
Egypt,2006,7.55,11.02,5.05,17.2,30.055,17.76,8.88,8.88,8.88,14.8,2.269,3.312,1.518,5.169,5.338,2.669,2.669,2.669,4.448
Egypt,2007,7.61,11.21,5.02,17.56,32.675,17.58,8.79,8.79,8.79,14.65,2.487,3.663,1.64,5.738,5.744,2.872,2.872,2.872,4.787
Egypt,2008,6.67,10.94,4.7,15.09,42.153,18.78,9.39,9.39,9.39,15.65,2.812,4.611,1.981,6.361,7.916,3.958,3.958,3.958,6.597
Egypt,2009,6.25,10.94,4.72,13.96,48.58,19.24,9.62,9.62,9.62,16.03,3.036,5.315,2.293,6.782,9.347,4.673,4.673,4.673,7.787
Egypt,2010,6.23,10.94,4.36,17.86,53.967,18.18,9.09,9.09,9.09,15.15,3.362,5.904,2.353,9.639,9.811,4.906,4.906,4.906,8.176
Egypt,2011,6.01,10.94,4.83,19.08,58.823,17.74,8.87,8.87,8.87,14.78,3.535,6.435,2.841,11.223,10.435,5.218,5.218,5.218,8.694
Egypt,2012,5.34,10.94,4.39,19.44,68.38,17.97,8.98,8.98,8.98,14.97,3.651,7.481,3.002,13.293,12.288,6.14,6.14,6.14,10.236
Egypt,2013,4.65,10.94,4.16,22.59,79.313,17.3,8.65,8.65,8.65,14.42,3.688,8.677,3.299,17.917,13.721,6.861,6.861,6.861,11.437
Egypt,2014,4.74,10.94,4.16,22.72,85.908,17.23,8.62,8.62,8.62,14.36,4.072,9.398,3.574,19.518,14.802,7.405,7.405,7.405,12.336
Egypt,2015,5.23,10.94,5.06,24.23,85.024,16.36,8.18,8.18,8.18,13.63,4.447,9.302,4.302,20.601,13.91,6.955,6.955,6.955,11.589
Egypt,2016,5.09,10.94,5.06,24.23,85.818,16.4,8.2,8.2,8.2,13.67,4.368,9.388,4.342,20.794,14.074,7.037,7.037,7.037,11.731
Egypt,2017,4.42,10.94,5.42,24.23,64.113,16.5,8.25,8.25,8.25,13.75,2.834,7.014,3.475,15.535,10.579,5.289,5.289,5.289,8.816
Egypt,2018,4.15,10.94,4.72,24.23,67.786,16.79,8.39,8.39,8.39,13.99,2.813,7.416,3.199,16.424,11.381,5.687,5.687,5.687,9.483
Egypt,2019,4.18,10.94,4.82,24.23,82.265,16.75,8.37,8.37,8.37,13.96,3.439,9.0,3.965,19.933,13.779,6.886,6.886,6.886,11.484
Egypt,2020,4.51,10.94,5.16,24.23,99.08,16.55,8.27,8.27,8.27,13.79,4.469,10.839,5.113,24.007,16.398,8.194,8.194,8.194,13.663
Egypt,2021,4.76,10.94,6.8,24.23,109.626,15.98,7.99,7.99,7.99,13.32,5.218,11.993,7.455,26.562,17.518,8.759,8.759,8.759,14.602
Egypt,2022,4.6,10.94,6.76,24.23,123.069,16.04,8.02,8.02,8.02,13.37,5.661,13.464,8.319,29.82,19.74,9.87,9.87,9.87,16.454
Egypt,2023,4.2,10.94,6.93,24.23,102.206,16.11,8.05,8.05,8.05,13.42,4.293,11.181,7.083,24.764,16.465,8.228,8.228,8.228,13.716
Egypt,2024,2.93,10.94,6.93,24.23,100.433,16.49,8.24,8.24,8.24,13.74,2.943,10.987,6.96,24.335,16.561,8.276,8.276,8.276,13.8
Egypt,2025,2.93,10.94,6.93,24.23,94.288,16.49,8.24,8.24,8.24,13.74,2.763,10.315,6.534,22.846,15.548,7.769,7.769,7.769,12.955
Egypt,2026,2.93,10.94,6.93,24.23,97.588,16.49,8.24,8.24,8.24,13.74,2.859,10.676,6.763,23.646,16.092,8.041,8.041,8.041,13.409
France,1946,5.77,11.51,5.0,5.0,11.377,10.91,7.27,14.54,25.45,14.54,0.656,1.309,0.569,0.569,1.241,0.827,1.654,2.895,1.654
France,1947,5.77,11.51,5.0,5.0,11.946,10.91,7.27,14.54,25.45,14.54,0.689,1.375,0.597,0.597,1.303,0.868,1.737,3.04,1.737
France,1948,5.77,11.51,5.0,5.0,12.543,10.91,7.27,14.54,25.45,14.54,0.724,1.444,0.627,0.627,1.368,0.912,1.824,3.192,1.824
France,1949,5.77,11.51,5.0,5.0,13.17,10.91,7.27,14.54,25.45,14.54,0.76,1.516,0.659,0.659,1.437,0.957,1.915,3.352,1.915
France,1950,5.77,11.51,5.0,5.0,13.829,10.91,7.27,14.54,25.45,14.54,0.798,1.592,0.691,0.691,1.509,1.005,2.011,3.519,2.011
France,1951,5.77,11.51,5.0,5.0,14.52,10.91,7.27,14.54,25.45,14.54,0.838,1.671,0.726,0.726,1.584,1.056,2.111,3.695,2.111
France,1952,5.77,11.51,5.0,5.0,15.246,10.91,7.27,14.54,25.45,14.54,0.88,1.755,0.762,0.762,1.663,1.108,2.217,3.88,2.217
France,1953,5.77,11.51,5.0,5.0,16.008,10.91,7.27,14.54,25.45,14.54,0.924,1.843,0.8,0.8,1.747,1.164,2.328,4.074,2.328
France,1954,5.77,11.51,5.0,5.0,16.809,10.91,7.27,14.54,25.45,14.54,0.97,1.935,0.84,0.84,1.834,1.222,2.444,4.278,2.444
France,1955,5.77,11.51,5.0,5.0,17.649,10.91,7.27,14.54,25.45,14.54,1.018,2.031,0.882,0.882,1.926,1.283,2.566,4.492,2.566
France,1956,5.77,11.51,5.0,5.0,18.532,10.91,7.27,14.54,25.45,14.54,1.069,2.133,0.927,0.927,2.022,1.347,2.694,4.716,2.694
France,1957,5.77,11.51,5.0,5.0,19.458,10.91,7.27,14.54,25.45,14.54,1.123,2.24,0.973,0.973,2.123,1.415,2.829,4.952,2.829
France,1958,5.77,11.51,5.0,5.0,20.431,10.91,7.27,14.54,25.45,14.54,1.179,2.352,1.022,1.022,2.229,1.485,2.971,5.2,2.971
France,1959,5.77,11.51,5.0,5.0,21.453,10.91,7.27,14.54,25.45,14.54,1.238,2.469,1.073,1.073,2.34,1.56,3.119,5.46,3.119
France,1960,5.77,11.51,5.0,5.0,22.525,10.91,7.27,14.54,25.45,14.54,1.3,2.593,1.126,1.126,2.458,1.638,3.275,5.733,3.275
France,1961,5.77,11.51,5.0,5.0,24.415,10.91,7.27,14.54,25.45,14.54,1.409,2.81,1.221,1.221,2.664,1.775,3.55,6.214,3.55
France,1962,5.77,11.51,5.0,5.0,27.338,10.91,7.27,14.54,25.45,14.54,1.577,3.147,1.367,1.367,2.983,1.987,3.975,6.957,3.975
France,1963,5.77,11.51,5.0,5.0,30.621,10.91,7.27,14.54,25.45,14.54,1.767,3.524,1.531,1.531,3.341,2.226,4.452,7.793,4.452
France,1964,5.77,11.51,5.0,5.0,33.964,10.91,7.27,14.54,25.45,14.54,1.96,3.909,1.698,1.698,3.706,2.469,4.938,8.644,4.938
France,1965,5.77,11.51,5.0,5.0,36.692,10.91,7.27,14.54,25.45,14.54,2.117,4.223,1.835,1.835,4.003,2.668,5.335,9.338,5.335
France,1966,5.77,11.51,5.0,5.0,39.738,10.91,7.27,14.54,25.45,14.54,2.293,4.574,1.987,1.987,4.335,2.889,5.778,10.113,5.778
France,1967,5.77,11.51,5.0,5.0,42.931,10.91,7.27,14.54,25.45,14.54,2.477,4.941,2.147,2.147,4.684,3.121,6.242,10.926,6.242
France,1968,5.77,11.51,5.0,5.0,46.793,10.91,7.27,14.54,25.45,14.54,2.7,5.386,2.34,2.34,5.105,3.402,6.804,11.909,6.804
France,1969,5.77,11.51,5.0,5.0,51.137,10.91,7.27,14.54,25.45,14.54,2.951,5.886,2.557,2.557,5.579,3.718,7.435,13.014,7.435
France,1970,5.77,11.51,5.0,5.0,53.556,10.91,7.27,14.54,25.45,14.54,3.09,6.164,2.678,2.678,5.843,3.893,7.787,13.63,7.787
France,1971,5.77,11.51,5.0,5.0,59.875,10.91,7.27,14.54,25.45,14.54,3.455,6.892,2.994,2.994,6.532,4.353,8.706,15.238,8.706
France,1972,5.77,11.51,5.0,5.0,73.342,10.91,7.27,14.54,25.45,14.54,4.232,8.442,3.667,3.667,8.002,5.332,10.664,18.666,10.664
France,1973,5.77,11.51,5.0,5.0,93.204,10.91,7.27,14.54,25.45,14.54,5.378,10.728,4.66,4.66,10.169,6.776,13.552,23.72,13.552
France,1974,5.77,11.51,5.0,5.0,106.669,10.91,7.27,14.54,25.45,14.54,6.155,12.278,5.333,5.333,11.638,7.755,15.51,27.147,15.51
France,1975,5.77,11.51,5.0,5.0,145.497,10.91,7.27,14.54,25.45,14.54,8.395,16.747,7.275,7.275,15.874,10.578,21.155,37.029,21.155
France,1976,5.77,11.51,5.0,5.0,151.006,10.91,7.27,14.54,25.45,14.54,8.713,17.381,7.55,7.55,16.475,10.978,21.956,38.431,21.956
France,1977,5.77,11.51,5.0,5.0,168.205,10.91,7.27,14.54,25.45,14.54,9.705,19.36,8.41,8.41,18.351,12.228,24.457,42.808,24.457
France,1978,5.77,11.51,5.0,5.0,213.593,10.91,7.27,14.54,25.45,14.54,12.324,24.585,10.68,10.68,23.303,15.528,31.056,54.359,31.056
France,1979,5.77,11.51,5.0,5.0,261.774,10.91,7.27,14.54,25.45,14.54,15.104,30.13,13.089,13.089,28.56,19.031,38.062,66.621,38.062
France,1980,5.77,11.51,5.0,5.0,307.167,10.91,7.27,14.54,25.45,14.54,17.724,35.355,15.358,15.358,33.512,22.331,44.662,78.174,44.662
France,1981,5.77,11.51,5.0,5.0,287.418,10.91,7.27,14.54,25.45,14.54,16.584,33.082,14.371,14.371,31.357,20.895,41.791,73.148,41.791
France,1982,5.77,11.39,5.0,5.0,280.534,10.93,7.28,14.57,25.5,14.57,16.187,31.953,14.027,14.027,30.662,20.423,40.874,71.536,40.874
France,1983,5.77,10.72,5.0,5.0,273.502,11.03,7.35,14.7,25.73,14.7,15.781,29.319,13.675,13.675,30.167,20.102,40.205,70.372,40.205
France,1984,5.77,10.18,5.0,5.0,261.791,11.11,7.41,14.81,25.92,14.81,15.105,26.65,13.09,13.09,29.085,19.399,38.771,67.856,38.771
France,1985,5.77,9.81,5.0,5.0,274.73,11.16,7.44,14.88,26.05,14.88,15.852,26.951,13.736,13.736,30.66,20.44,40.88,71.567,40.88
France,1986,5.77,9.44,5.0,5.0,377.82,11.22,7.48,14.96,26.18,14.96,21.8,35.666,18.891,18.891,42.391,28.261,56.522,98.913,56.522
France,1987,5.77,9.17,5.0,5.0,455.677,11.26,7.51,15.01,26.27,15.01,26.293,41.786,22.784,22.784,51.309,34.221,68.397,119.706,68.397
France,1988,5.77,9.38,5.0,5.0,486.173,11.23,7.48,14.97,26.2,14.97,28.052,45.603,24.309,24.309,54.597,36.366,72.78,127.377,72.78
France,1989,5.73,9.31,5.0,5.0,477.694,11.24,7.5,14.99,26.24,14.99,27.372,44.473,23.885,23.885,53.693,35.827,71.606,125.347,71.606
France,1990,5.51,9.45,5.0,5.0,593.781,11.26,7.5,15.01,26.26,15.01,32.717,56.112,29.689,29.689,66.86,44.534,89.126,155.927,89.126
France,1991,5.4,9.81,5.0,5.0,612.733,11.22,7.48,14.96,26.18,14.96,33.088,60.109,30.637,30.637,68.749,45.832,91.665,160.414,91.665
France,1992,5.05,9.38,5.0,5.0,699.182,11.34,7.56,15.11,26.45,15.11,35.309,65.583,34.959,34.959,79.287,52.858,105.646,184.934,105.646
France,1993,4.81,10.24,5.0,5.0,695.1,11.24,7.49,14.99,26.23,14.99,33.434,71.178,34.755,34.755,78.129,52.063,104.195,182.325,104.195
France,1994,4.81,10.35,5.0,5.0,735.109,11.23,7.48,14.97,26.19,14.97,35.359,76.084,36.755,36.755,82.553,54.986,110.046,192.525,110.046
France,1995,4.49,10.76,5.0,5.0,914.509,11.21,7.47,14.95,26.16,14.95,41.061,98.401,45.725,45.725,102.516,68.314,136.719,239.236,136.719
France,1996,4.35,10.6,5.0,5.0,917.377,11.26,7.51,15.01,26.27,15.01,39.906,97.242,45.869,45.869,103.297,68.895,137.698,240.995,137.698
France,1997,4.31,10.58,5.0,5.0,836.159,11.27,7.51,15.02,26.29,15.02,36.038,88.466,41.808,41.808,94.235,62.796,125.591,219.826,125.591
France,1998,4.16,10.58,5.0,5.0,832.042,11.29,7.53,15.05,26.34,15.05,34.613,88.03,41.602,41.602,93.937,62.653,125.222,219.16,125.222
France,1999,4.1,9.48,5.0,5.0,822.927,11.46,7.64,15.29,26.75,15.29,33.74,78.013,41.146,41.146,94.307,62.872,125.826,220.133,125.826
France,2000,3.98,9.48,5.0,5.0,731.378,11.48,7.65,15.31,26.79,15.31,29.109,69.335,36.569,36.569,83.962,55.95,111.974,195.936,111.974
France,2001,3.86,9.48,5.0,5.0,742.799,11.5,7.67,15.33,26.83,15.33,28.672,70.417,37.14,37.14,85.422,56.973,113.871,199.293,113.871
France,2002,3.82,9.48,5.0,5.0,827.28,11.51,7.67,15.34,26.85,15.34,31.602,78.426,41.364,41.364,95.22,63.452,126.905,222.125,126.905
France,2003,3.87,9.48,5.0,5.0,1022.298,11.5,7.66,15.33,26.83,15.33,39.563,96.914,51.115,51.115,117.564,78.308,156.718,274.282,156.718
France,2004,3.92,9.48,5.0,5.0,1158.453,11.49,7.66,15.32,26.81,15.32,45.411,109.821,57.923,57.923,133.106,88.738,177.475,310.581,177.475
France,2005,3.74,9.48,5.0,5.0,1204.628,11.52,7.68,15.36,26.87,15.36,45.053,114.199,60.231,60.231,138.773,92.515,185.031,323.684,185.031
France,2006,3.68,9.48,5.0,5.0,1259.771,11.53,7.68,15.37,26.9,15.37,46.36,119.426,62.989,62.989,145.252,96.75,193.627,338.878,193.627
France,2007,3.56,9.48,5.0,5.0,1432.707,11.54,7.7,15.39,26.94,15.39,51.004,135.821,71.635,71.635,165.334,110.318,220.494,385.971,220.494
France,2008,3.5,9.48,5.0,5.0,1590.247,11.55,7.7,15.4,26.96,15.4,55.659,150.755,79.512,79.512,183.674,122.449,244.898,428.731,244.898
France,2009,3.62,9.48,5.0,5.0,1569.928,11.54,7.69,15.38,26.92,15.38,56.831,148.829,78.496,78.496,181.17,120.727,241.455,422.625,241.455
France,2010,3.41,9.48,5.0,5.0,1579.515,11.57,7.71,15.42,26.99,15.42,53.861,149.738,78.976,78.976,182.75,121.781,243.561,426.311,243.561
France,2011,3.31,9.48,5.0,5.0,1652.486,11.58,7.72,15.44,27.02,15.44,54.697,156.656,82.624,82.624,191.358,127.572,255.144,446.502,255.144
France,2012,3.23,9.48,5.0,5.0,1564.233,11.59,7.73,15.46,27.05,15.46,50.525,148.289,78.212,78.212,181.295,120.915,241.83,423.125,241.83
France,2013,3.15,9.48,5.0,5.0,1659.897,11.61,7.74,15.47,27.08,15.47,52.287,157.358,82.995,82.995,192.714,128.476,256.786,449.5,256.786
France,2014,3.18,9.48,5.0,5.0,1688.201,11.6,7.73,15.47,27.07,15.47,53.685,160.041,84.41,84.41,195.831,130.498,261.165,456.996,261.165
France,2015,3.25,9.48,5.0,5.0,1421.423,11.59,7.73,15.46,27.05,15.46,46.196,134.751,71.071,71.071,164.743,109.876,219.752,384.495,219.752
France,2016,3.23,9.48,5.0,5.0,1428.796,11.59,7.73,15.46,27.05,15.46,46.15,135.45,71.44,71.44,165.598,110.446,220.892,386.489,220.892
France,2017,3.21,9.48,5.0,5.0,1507.146,11.6,7.73,15.46,27.06,15.46,48.379,142.877,75.357,75.357,174.829,116.502,233.005,407.834,233.005
France,2018,3.27,9.62,5.0,5.0,1573.685,11.57,7.71,15.42,26.99,15.42,51.459,151.388,78.684,78.684,182.075,121.331,242.662,424.737,242.662
France,2019,3.35,9.7,5.0,5.0,1500.845,11.54,7.7,15.39,26.93,15.39,50.278,145.582,75.042,75.042,173.198,115.565,230.98,404.178,230.98
France,2020,3.28,9.17,5.0,5.0,1652.762,11.63,7.76,15.51,27.14,15.51,54.211,151.558,82.638,82.638,192.216,128.254,256.343,448.56,256.343
France,2021,3.33,9.11,5.0,5.0,1781.4,11.63,7.76,15.51,27.15,15.51,59.321,162.286,89.07,89.07,207.177,138.237,276.295,483.65,276.295
France,2022,3.35,9.12,5.0,5.0,1640.251,11.63,7.75,15.51,27.14,15.51,54.948,149.591,82.013,82.013,190.761,127.119,254.403,445.164,254.403
France,2023,3.42,9.12,5.0,5.0,1734.881,11.62,7.75,15.49,27.11,15.49,59.333,158.221,86.744,86.744,201.593,134.453,268.733,470.326,268.733
France,2024,3.59,9.12,5.0,5.0,1794.026,11.59,7.73,15.46,27.05,15.46,64.406,163.615,89.701,89.701,207.928,138.678,277.356,485.284,277.356
France,2025,3.59,9.12,5.0,5.0,1910.89,11.59,7.73,15.46,27.05,15.46,68.601,174.273,95.544,95.544,221.472,147.712,295.424,516.896,295.424
France,2026,3.59,9.12,5.0,5.0,1972.038,11.59,7.73,15.46,27.05,15.46,70.796,179.85,98.602,98.602,228.559,152.439,304.877,533.436,304.877
Germany,1949,4.24,9.53,15.94,1.58,15.948,10.31,6.87,13.74,24.05,13.74,0.676,1.52,2.542,0.252,1.644,1.096,2.191,3.836,2.191
Germany,1950,4.24,9.53,15.94,1.58,16.746,10.31,6.87,13.74,24.05,13.74,0.71,1.596,2.669,0.265,1.726,1.15,2.301,4.027,2.301
Germany,1951,4.24,9.53,15.94,1.58,17.583,10.31,6.87,13.74,24.05,13.74,0.746,1.676,2.803,0.278,1.813,1.208,2.416,4.229,2.416
Germany,1952,4.24,9.53,15.94,1.58,18.462,10.31,6.87,13.74,24.05,13.74,0.783,1.759,2.943,0.292,1.903,1.268,2.537,4.44,2.537
Germany,1953,4.24,9.53,15.94,1.58,19.385,10.31,6.87,13.74,24.05,13.74,0.822,1.847,3.09,0.306,1.999,1.332,2.664,4.662,2.664
Germany,1954,4.24,9.53,15.94,1.58,20.354,10.31,6.87,13.74,24.05,13.74,0.863,1.94,3.245,0.322,2.099,1.398,2.797,4.895,2.797
Germany,1955,4.24,9.53,15.94,1.58,21.372,10.31,6.87,13.74,24.05,13.74,0.906,2.037,3.407,0.338,2.203,1.468,2.937,5.14,2.937
Germany,1956,4.24,9.53,15.94,1.58,22.441,10.31,6.87,13.74,24.05,13.74,0.951,2.139,3.577,0.355,2.314,1.542,3.083,5.397,3.083
Germany,1957,4.24,9.53,15.94,1.58,23.563,10.31,6.87,13.74,24.05,13.74,0.999,2.246,3.756,0.372,2.429,1.619,3.238,5.667,3.238
Germany,1958,4.24,9.53,15.94,1.58,24.741,10.31,6.87,13.74,24.05,13.74,1.049,2.358,3.944,0.391,2.551,1.7,3.399,5.95,3.399
Germany,1959,4.24,9.53,15.94,1.58,25.978,10.31,6.87,13.74,24.05,13.74,1.101,2.476,4.141,0.41,2.678,1.785,3.569,6.248,3.569
Germany,1960,4.24,9.53,15.94,1.58,27.277,10.31,6.87,13.74,24.05,13.74,1.157,2.599,4.348,0.431,2.812,1.874,3.748,6.56,3.748
Germany,1961,4.24,9.53,15.94,1.58,31.125,10.31,6.87,13.74,24.05,13.74,1.32,2.966,4.961,0.492,3.209,2.138,4.277,7.486,4.277
Germany,1962,4.24,9.53,15.94,1.58,34.135,10.31,6.87,13.74,24.05,13.74,1.447,3.253,5.441,0.539,3.519,2.345,4.69,8.209,4.69
Germany,1963,4.24,9.53,15.94,1.58,36.178,10.31,6.87,13.74,24.05,13.74,1.534,3.448,5.767,0.572,3.73,2.485,4.971,8.701,4.971
Germany,1964,4.24,9.53,15.94,1.58,39.755,10.31,6.87,13.74,24.05,13.74,1.686,3.789,6.337,0.628,4.099,2.731,5.462,9.561,5.462
Germany,1965,4.24,9.53,15.94,1.58,43.444,10.31,6.87,13.74,24.05,13.74,1.842,4.14,6.925,0.686,4.479,2.985,5.969,10.448,5.969
Germany,1966,4.24,9.53,15.94,1.58,46.194,10.31,6.87,13.74,24.05,13.74,1.959,4.402,7.363,0.73,4.763,3.174,6.347,11.11,6.347
Germany,1967,4.24,9.53,15.94,1.58,46.773,10.31,6.87,13.74,24.05,13.74,1.983,4.457,7.456,0.739,4.822,3.213,6.427,11.249,6.427
Germany,1968,4.24,9.53,15.94,1.58,50.456,10.31,6.87,13.74,24.05,13.74,2.139,4.808,8.043,0.797,5.202,3.466,6.933,12.135,6.933
Germany,1969,4.24,9.53,15.94,1.58,57.292,10.31,6.87,13.74,24.05,13.74,2.429,5.46,9.132,0.905,5.907,3.936,7.872,13.779,7.872
Germany,1970,4.24,9.53,15.94,1.58,69.83,10.31,6.87,13.74,24.05,13.74,2.961,6.655,11.131,1.103,7.199,4.797,9.595,16.794,9.595
Germany,1971,4.24,9.53,15.94,1.58,80.877,10.31,6.87,13.74,24.05,13.74,3.429,7.708,12.892,1.278,8.338,5.556,11.113,19.451,11.113
Germany,1972,4.24,9.53,15.94,1.58,96.994,10.31,6.87,13.74,24.05,13.74,4.113,9.244,15.461,1.533,10.0,6.664,13.327,23.327,13.327
Germany,1973,4.24,9.53,15.94,1.62,131.552,10.3,6.87,13.73,24.04,13.73,5.578,12.537,20.969,2.131,13.55,9.038,18.062,31.625,18.062
Germany,1974,4.24,9.53,15.94,1.83,158.536,10.27,6.85,13.69,23.96,13.69,6.722,15.109,25.271,2.901,16.282,10.86,21.704,37.985,21.704
Germany,1975,4.24,9.53,15.94,1.91,192.685,10.26,6.84,13.68,23.93,13.68,8.17,18.363,30.714,3.68,19.769,13.18,26.359,46.109,26.359
Germany,1976,4.24,9.53,15.94,2.27,205.451,10.2,6.8,13.6,23.81,13.6,8.711,19.58,32.749,4.664,20.956,13.971,27.941,48.918,27.941
Germany,1977,4.24,9.53,15.94,2.61,238.094,10.15,6.77,13.54,23.69,13.54,10.095,22.69,37.952,6.214,24.167,16.119,32.238,56.405,32.238
Germany,1978,4.24,9.53,15.94,2.71,293.466,10.14,6.76,13.52,23.65,13.52,12.443,27.967,46.778,7.953,29.757,19.838,39.677,69.405,39.677
Germany,1979,4.24,9.53,15.94,2.96,342.879,10.1,6.73,13.47,23.57,13.47,14.538,32.676,54.655,10.149,34.631,23.076,46.186,80.816,46.186
Germany,1980,4.24,9.53,15.94,3.22,386.958,10.06,6.71,13.41,23.47,13.41,16.407,36.877,61.681,12.46,38.928,25.965,51.891,90.819,51.891
Germany,1981,4.24,9.53,15.94,3.85,336.048,9.97,6.64,13.29,23.25,13.29,14.248,32.025,53.566,12.938,33.504,22.314,44.661,78.131,44.661
Germany,1982,4.24,9.53,15.94,4.53,329.022,9.86,6.58,13.15,23.02,13.15,13.951,31.356,52.446,14.905,32.442,21.65,43.266,75.741,43.266
Germany,1983,4.24,9.53,15.94,5.29,321.341,9.75,6.5,13.0,22.75,13.0,13.625,30.624,51.222,16.999,31.331,20.887,41.774,73.105,41.774
Germany,1984,4.24,9.53,15.94,5.23,304.712,9.76,6.51,13.01,22.77,13.01,12.92,29.039,48.571,15.936,29.74,19.837,39.643,69.383,39.643
Germany,1985,4.24,9.53,15.94,5.35,302.765,9.74,6.49,12.99,22.73,12.99,12.837,28.853,48.261,16.198,29.489,19.649,39.329,68.818,39.329
Germany,1986,4.24,9.53,15.94,5.35,425.378,9.74,6.49,12.99,22.73,12.99,18.036,40.539,67.805,22.758,41.432,27.607,55.257,96.688,55.257
Germany,1987,4.24,9.53,15.94,5.25,536.371,9.76,6.5,13.01,22.76,13.01,22.742,51.116,85.498,28.159,52.35,34.864,69.782,122.078,69.782
Germany,1988,4.24,9.53,15.94,5.22,574.204,9.76,6.51,13.01,22.77,13.01,24.346,54.722,91.528,29.973,56.042,37.381,74.704,130.746,74.704
Germany,1989,4.24,9.53,15.94,5.05,551.094,9.79,6.52,13.05,22.83,13.05,23.366,52.519,87.844,27.83,53.952,35.931,71.918,125.815,71.918
Germany,1990,4.24,9.53,15.94,4.93,701.561,9.8,6.54,13.07,22.87,13.07,29.746,66.859,111.829,34.587,68.753,45.882,91.694,160.447,91.694
Germany,1991,4.24,9.53,15.94,5.17,931.952,9.77,6.51,13.02,22.79,13.02,39.515,88.815,148.553,48.182,91.052,60.67,121.34,212.392,121.34
Germany,1992,3.88,9.53,15.94,6.44,1070.471,9.63,6.42,12.84,22.47,12.84,41.534,102.016,170.633,68.938,103.086,68.724,137.448,240.535,137.448
Germany,1993,3.47,9.53,15.94,6.37,1056.819,9.7,6.47,12.94,22.64,12.94,36.672,100.715,168.457,67.319,102.511,68.376,136.752,239.264,136.752
Germany,1994,3.18,9.34,15.94,6.78,1128.144,9.71,6.48,12.95,22.67,12.95,35.875,105.369,179.826,76.488,109.543,73.104,146.095,255.75,146.095
Germany,1995,2.69,9.45,15.94,6.12,1589.714,9.87,6.58,13.16,23.03,13.16,42.763,150.228,253.4,97.29,156.905,104.603,209.206,366.111,209.206
Germany,1996,2.94,8.23,15.94,7.16,1299.941,9.86,6.57,13.15,23.01,13.15,38.218,106.985,207.211,93.076,128.174,85.406,170.942,299.116,170.942
Germany,1997,2.88,9.2,15.94,7.18,1131.65,9.72,6.48,12.96,22.68,12.96,32.592,104.112,180.385,81.252,109.996,73.331,146.662,256.658,146.662
Germany,1998,2.86,9.2,15.94,7.18,1138.622,9.72,6.48,12.96,22.69,12.96,32.565,104.753,181.496,81.753,110.674,73.783,147.565,258.353,147.565
Germany,1999,2.85,10.07,15.94,6.77,1113.41,9.66,6.44,12.87,22.53,12.87,31.732,112.12,177.478,75.378,107.555,71.704,143.296,250.851,143.296
Germany,2000,2.8,10.07,15.94,6.83,978.476,9.65,6.44,12.87,22.53,12.87,27.397,98.533,155.969,66.83,94.423,63.014,125.93,220.451,125.93
Germany,2001,2.74,10.07,16.11,6.46,959.463,9.69,6.46,12.92,22.62,12.92,26.289,96.618,154.57,61.981,92.972,61.981,123.963,217.031,123.963
Germany,2002,2.72,10.07,16.24,6.24,1039.516,9.71,6.47,12.95,22.65,12.95,28.275,104.679,168.817,64.866,100.937,67.257,134.617,235.45,134.617
